# colorscheme greenbrownterrain
# created 2015-12-29T19:53:22
0.0	0.0	0.0
0.113011	0.15859	0.177864
0.243544	0.319899	0.300598
0.374957	0.459638	0.373664
0.494897	0.563845	0.405964
0.594858	0.627401	0.408311
0.670023	0.652618	0.39249
0.719352	0.647968	0.370849
0.745885	0.626946	0.356408
0.757222	0.607129	0.363424
0.766146	0.609435	0.408375
0.791364	0.657634	0.511331
0.85831	0.77812	0.697653
1.0	1.0	1.0
