# colorscheme redbluetones
# created 2015-12-29T19:53:22
0.450385	0.157961	0.217975
0.599449	0.262748	0.294618
0.721701	0.434448	0.400225
0.813151	0.617722	0.507726
0.865768	0.767491	0.623596
0.857126	0.848339	0.734867
0.771923	0.848195	0.811697
0.61971	0.781131	0.831119
0.433786	0.670834	0.793785
0.256859	0.523007	0.711644
0.139681	0.311666	0.550652
