# colorscheme
#
# colors from Van Gogh's painting The Starry Night, painted in June, 1889,
# depicting the view from the east-facing window of his asylum room at
# Saint-Rémy-de-Provence.
#
# created 2015-12-29T19:53:22
0.07805214539327196	0.0622190753445267	0.0905010963922489
0.0696892120133937	0.09805612436075063	0.16553643605405555
0.17610607806485293	0.10685455625012509	0.12237488523063118
0.05051215908688022	0.12015953504192445	0.26225036728209034
0.05957217304861151	0.17340703962434809	0.37658447326703615
0.1409369146097852	0.1857851983476936	0.24329127025304403
0.05804015488280965	0.2474447349248433	0.5087095617504419
0.1513367872447275	0.25793916445427134	0.39854810928260026
0.1576213077908921	0.3175357408269634	0.5366570356447785
0.3640877030698965	0.3344693985951321	0.19957647099207956
0.09736876618982297	0.3612834560194511	0.6410241400040954
0.29409627581434244	0.4177799847171043	0.4593000319185568
0.21939844542397666	0.4199038232901013	0.6420021648686134
0.17342184458623464	0.47288681176623193	0.7439866613092387
0.496305458923572	0.5309315796587063	0.4018228840207263
0.2488936853706148	0.5692718610060864	0.820713773699468
0.3638249472506294	0.5790539462854447	0.6647968085264223
0.6399905578579894	0.5797102447122106	0.1699043653702972
0.3393005540166205	0.6839740136561111	0.8937515413569421
0.5891725241528718	0.674433354132298	0.5631278946707245
0.5405652543911175	0.7449315659748567	0.7663406534769982
0.7467832820601881	0.7382723663590278	0.39463723991283567
0.9229964281335081	0.7423932834896501	0.12528769806514253
0.48050065038933315	0.8175108681326418	0.9487882866068096
0.7692885597283127	0.8362472142739805	0.6545687687740542
0.9265773506595326	0.8674818804760465	0.36996512136706877
0.7105809231208425	0.919514337453825	0.9261193665689855
0.9515717841286133	0.9260476308866568	0.5531104604358869
0.959731486940972	0.9627244597914443	0.7235686748215752
0.9493538255802926	0.9788824950318931	0.8911107310285581
