# colorscheme lighttemperaturemap
# created 2015-12-29T19:53:22
0.165698	0.282261	0.936187
0.358007	0.574105	0.948836
0.546319	0.783703	0.966583
0.713848	0.924666	0.981842
0.866087	0.99559	0.992172
0.997223	0.994827	0.825925
0.981765	0.945724	0.654917
0.943297	0.818753	0.479667
0.894942	0.622553	0.310567
0.845274	0.369528	0.19115
